2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2021-04-17/20:35:05		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:05		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:05		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:05		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:05		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:05		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:05		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:06		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:07		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:08		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:09		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:10		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:11		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:12		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:13		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-04-17/20:35:14		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
